one_answer_id,source_question_id,source_choice_no,exam_type,license_type,section_no,section_name,topic,question_text,answer,explanation,source_exam_id,source_question_file,conversion_type,quality_status,conversion_note
oa_past_500_060,h22_1_freight_q008,2,運行管理者試験,貨物,1,貨物自動車運送事業法関係,事故報告・事故時の措置,事業用自動車に係る事故が発生した場合には、所定の事項を記録し、その記録を当該事業用自動車の運行を管理する営業所において１年間保存しなければならない。,×,事故記録の保存期間は３年間であり、１年間ではない。,h22_1_freight,228k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_061,h21_2_freight_q002,1,運行管理者試験,貨物,1,貨物自動車運送事業法関係,運行管理者の業務,異常気象その他の理由により輸送の安全の確保に支障を生ずるおそれがあるときは、乗務員に対する適切な指示その他輸送の安全を確保するために必要な措置を講ずることは、運行管理者の業務である。,○,異常気象等で輸送の安全に支障のおそれがあるとき、乗務員への指示その他必要な措置を講ずることは運行管理者の業務である。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_062,h22_1_freight_q008,3,運行管理者試験,貨物,1,貨物自動車運送事業法関係,事故報告・事故時の措置,事業用自動車に係る運転者の乗務について、当該乗務を行った運転者ごとに所定の事項を記録させ、かつ、その記録を３年間保存しなければならない。,×,乗務等の記録の保存期間は１年間であり、３年間ではない。,h22_1_freight,228k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_063,h21_2_freight_q003,1,運行管理者試験,貨物,1,貨物自動車運送事業法関係,道路交通法,事業者は、過積載による運送の引受け、過積載による運送を前提とする事業用自動車の運行計画の作成及び事業用自動車の運転者その他の従業員に対する過積載による運送の指示をしてはならない。,○,過積載による運送の引受け、過積載前提の運行計画、過積載指示は禁止される。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_064,h22_1_freight_q008,4,運行管理者試験,貨物,1,貨物自動車運送事業法関係,事故報告・事故時の措置,運転者が転任、退職その他の理由により運転者でなくなった場合には、直ちに、当該運転者に係る運転者台帳に運転者でなくなった年月日及び理由を記載し、これを１年間保存しなければならない。,×,運転者でなくなった者の運転者台帳は、３年間保存する必要があり、１年間ではない。,h22_1_freight,228k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_065,h21_2_freight_q003,2,運行管理者試験,貨物,1,貨物自動車運送事業法関係,道路交通法,事業者は、貨物を積載するときは、偏荷重が生じないように積載しなければならない。また、貨物が運搬中に荷崩れ等により落下することを防止するため、必要な措置を講じなければならない。,○,偏荷重防止、荷崩れ・落下防止措置は必要である。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_066,h24_1_freight_q001,4,運行管理者試験,貨物,1,貨物自動車運送事業法関係,運行管理者の業務,事業者は、各営業所に配置する事業用自動車の種別ごとの数の変更をしたときは、遅滞なくその旨を、国土交通大臣に届け出なければならない。,×,各営業所に配置する事業用自動車の種別ごとの数を変更する場合は、原則としてあらかじめ届け出る必要がある。変更後に遅滞なく届け出ればよいとする点が誤りである。,h24_1_freight,248k_ma.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_067,h21_2_freight_q003,3,運行管理者試験,貨物,1,貨物自動車運送事業法関係,道路交通法,事業者は、過積載による運送の防止について、運転者その他の従業員に対する適切な指導及び監督を怠ってはならない。,○,過積載防止について運転者等への指導監督を怠ってはならない。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_068,h24_1_freight_q003,4,運行管理者試験,貨物,1,貨物自動車運送事業法関係,点呼・酒気帯び確認,事業者は、乗務前又は乗務後の点呼のいずれかが対面（法令により国土交通大臣が定めた機器による方法を含む。）で行うことができない乗務を含む運行ごとに、所定の事項を記載した運行指示書を作成し、これにより事業用自動車の運転者に対し適切な指示を行い、及びこれを当該運転者に携行させなければならない。,×,運行指示書が必要なのは、乗務前及び乗務後の点呼のいずれも対面で行えない運行を含む場合である。「いずれかが対面で行えない」だけで必要とする点が誤りである。,h24_1_freight,248k_ma.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_069,h21_2_freight_q004,1,運行管理者試験,貨物,1,貨物自動車運送事業法関係,点呼・酒気帯び確認,乗務前の点呼は、対面 ( 運行上やむを得ない場合は電話その他の方法 ) により行われなければならない。ただし、輸送の安全の確保に関する取組が優良であると認められる営業所においては、国土交通大臣が定めた機器による点呼を行うことができる。,○,乗務前点呼は原則対面であり、優良営業所等では国土交通大臣が定めた機器による点呼が認められる。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_070,h24_1_freight_q005,3,運行管理者試験,貨物,1,貨物自動車運送事業法関係,点呼・酒気帯び確認,事業用自動車を含む５台の自動車の衝突事故があり、この事故により５人の軽傷者が生じたもの。,×,５台の衝突で軽傷者５人だけの場合は、事故報告規則上の報告対象に該当しない。,h24_1_freight,248k_ma.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_071,h21_2_freight_q004,2,運行管理者試験,貨物,1,貨物自動車運送事業法関係,点呼・酒気帯び確認,乗務前の点呼においては、道路運送車両法第47条の２第１項及び第２項の規定による点検の実施又はその確認について報告を求めなければならない。,○,乗務前点呼では日常点検の実施又は確認について報告を求める。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_072,h24_1_freight_q006,3,運行管理者試験,貨物,1,貨物自動車運送事業法関係,事故報告・事故時の措置,事故惹起運転者に対する特別な指導は、やむを得ない事情がある場合及び外部の専門的機関における指導講習を受講する予定である場合を除き、当該交通事故を引き起こした後、再度トラックに乗務を開始した後１カ月以内に実施する。,×,事故惹起運転者への特別指導は、原則として再度乗務する前に実施する必要がある。再度乗務開始後１カ月以内とする点が誤りである。,h24_1_freight,248k_ma.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
